"id","id2","nazov","ico","region","pocetobyvatelov","ppz","urad","ulica","cislo","psc","posta","primator","starosta","prednosta","smerovecislo","telefon","fax","mobil","email","web","id3","zdroj","created","od","do","edited_by","lchange"
"1402","00320862","Malá Lehota","00320862","Žiarsky","930","1388","Obecný úrad","Malá Lehota","383","966 42","Malá Lehota",,"Dušan Pacalaj",,"045","689 75 19,689 81 33","689 75 19","0905 766 950","obecmalalehota@nbsiet.sk","www.malalehota.sk","1406","http://www.e-obce.sk/obecedit.html?id=1406","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1403","37842358","Malá Mača","37842358","Trnavský","581","1326","Obecný úrad","Hlavná ulica","127/46","925 21","Sládkovičovo",,"Ing. František Hontvári",,"031","701 83 22-23","701 83 21","0915 716 694","obecmalamaca@mail.t-com.sk","www.obecmalamaca.sk","1408","http://www.e-obce.sk/obecedit.html?id=1408","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1404","00330701","Malá Poľana","00330701","Zemplín","113","1567","Obecný úrad",,"72","090 24","Miková",,"Anna Bandiová",,"054","749 52 16",,,"obecmalapolana@gmail.com",,"1410","http://www.e-obce.sk/obecedit.html?id=1410","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1405","00309079","Malá nad Hronom","00309079","Južný","392","1523","Obecný úrad","Malá nad Hronom","2","943 65","Kamenica nad Hronom",,"Ing. Rita Pásztorová",,"036","753 42 60","753 42 60","0918 349 837, 0918 784 983","oumala@mail.viapvt.sk","www.malanadhronom.szm.com","1409","http://www.e-obce.sk/obecedit.html?id=1409","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1406","00689726","Malá Tŕňa","00689726","Južný Zemplín","434","1392","Obecný úrad","Tokajská","113","076 82","Veľká Tŕňa",,"Ing. Jozef Bojkovský",,"056","679 33 51","679 33 51","0911 986 754","obecmalatrna@mail.t-com.sk;malatrna@gmail.com","http://malatrna.e-obce.sk;www.malatrna.eu","1411","http://www.e-obce.sk/obecedit.html?id=1411","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1407","00620891","Malachov","00620891","Pozdola Bystrice","1063","1327","Obecný úrad","Ortútska cesta","145","974 05","Banská Bystrica",,"Lucia Ferenc Gajdúšková",,"048","410 40 30, 418 32 15","410 40 30","0917 783 961,0918 678 899","ou@malachov.sk;starosta@malachov.sk","www.malachov.sk","1412","http://www.e-obce.sk/obecedit.html?id=1412","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1408","00314641","Malatiná","00314641","Dolná Orava","830","1313","Obecný úrad","Malatiná","148","027 01","Vyšný Kubín",,"Mgr. Zdenko Kubáň",,"043","589 51 24,230 14 01","589 51 24","0918 462 296","obecny.urad@malatina.sk;starosta@malatina.sk","www.malatina.sk","1414","http://www.e-obce.sk/obecedit.html?id=1414","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1409","00304913","Malacky","00304913","Záhorie","17066","1231","Mestský úrad","Radlinského","2751/1","901 01","Malacky","JUDr. Ing. Juraj Říha, PhD.",,"Ing. Ľubica Čikošová","034","796 61 00,10,11","796 61 52","0903 753 796,0903 753 795","msu@malacky.sk;primator@malacky.sk;prednosta@malacky.sk","www.malacky.sk","1413","http://www.e-obce.sk/obecedit.html?id=1413","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1410","00315605","Malatíny","00315605","Liptov","193","1250","Obecný úrad","Malatíny","9","032 15","Partizánska Ľupča",,"Ing. Peter Pethö",,"044","559 33 20",,"0918 627 290","obec.malatiny@gmail.com","www.obecmalatiny.sk","1415","http://www.e-obce.sk/obecedit.html?id=1415","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1411","00307246","Málaš","00307246","Dolnohronský","493","1156","Obecný úrad","Málaš","14","935 67","Málaš",,"Karol Streda",,"036","772 91 91,772 91 21","772 91 21","0918 463 004","info@malas.sk;starosta@malas.sk;oumalas@stonline.sk","www.malas.sk","1416","http://www.e-obce.sk/obecedit.html?id=1416","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1412","00322369","Malcov","00322369","Horný Šariš","1512","1338","Obecný úrad","Hlavná","130","086 06","Malcov",,"Stanislav Gernát",,"054","479 62 35","479 62 35","0918 678 640","obecmalcov@mail.t-com.sk","www.malcov.sk","1417","http://www.e-obce.sk/obecedit.html?id=1417","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1413","00315613","Malé Borové","00315613","Liptov","148","1550","Obecný úrad","Malé Borové","34","027 46","Zuberec",,"Ján Kokoška",,"044","559 41 50","559 41 50","0902 675 064,911 675 065","obecmaleborove@stonline.sk",,"1418","http://www.e-obce.sk/obecedit.html?id=1418","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1414","00399434","Malé Chyndice","00399434","Nitriansky","381","1264","Obecný úrad","Malé Chyndice","41","951 54","Malé Chyndice",,"Eva Belančíková",,"037","788 42 01","788 47 40","0915 136 061","ocumalechyndice@gmail.com;obecmalechyndice@zoznam.sk",,"1419","http://www.e-obce.sk/obecedit.html?id=1419","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1415","00310751","Malé Hoste","00310751","Považský","433","1329","Obecný úrad","Malé Hoste","191","956 37","Zlatníky",,"Teodor Rusnák",,"038","769 51 04,84",,"0905 419 545","obec.malehoste@gmail.com","www.malehoste.sk","1421","http://www.e-obce.sk/obecedit.html?id=1421","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1416","00800210","Malé Dvorníky","00800210","Podunajsko","1048","1336","Obecný úrad","Dunajskostredská ul.","153","929 01","Malé Dvorníky",,"Ing. Zoltán Marczell",,"031","552 30 96,550 40 22","550 40 21","0905 440 568","obecmaledvorniky@post.sk","www.maledvorniky.sk;www.kisudvarnok.sk","1420","http://www.e-obce.sk/obecedit.html?id=1420","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1417","00309087","Malé Kosihy","00309087","Južný","386","1248","Obecný úrad","Malé Kosihy","3","943 61","Salka",,"Jozef Margala",,"036","758 41 33,34,35","758 41 33","0905 603 471","malekosihy@poiplie.sk;obecmkosihy@stonline.sk;obecmkosihy@mail.t-com.sk",,"1422","http://www.e-obce.sk/obecedit.html?id=1422","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1418","34076751","Malé Kozmálovce","34076751","Tekov","389","1372","Obecný úrad","Malé Kozmálovce","1","935 21","Tlmače 1",,"Ladislav Pisch",,"036","634 28 30","634 28 40","0905 551 517","ocu.malekozmalovce@mail.t-com.sk;starosta@malekozmalovce.sk;malekozmalovce@malekozmalovce.sk","www.malekozmalovce.sk","1423","http://www.e-obce.sk/obecedit.html?id=1423","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1419","00310735","Malé Kršteňany","00310735","Stredné Ponitrie","539","1271","Obecný úrad","Malé Kršteňany","105","958 03","Malé Kršteňany",,"Jaroslav Kopál",,"038","748 52 10","748 50 91","0918 473 222","malekrstenany@gmail.com","www.malekrstenany.ocu.sk","1424","http://www.e-obce.sk/obecedit.html?id=1424","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1420","00692395","Malé Lednice","00692395","Strážovské vrchy","508","1339","Obecný úrad","Malé Lednice","101","018 16","Domaniža",,"Ján Hamar",,"042","439 45 45","439 45 45","0911 990 052","male.lednice@mail.t-com.sk","www.malelednice.com","1425","http://www.e-obce.sk/obecedit.html?id=1425","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1421","00309711","Malé Leváre","00309711","Záhorie","1155","1378","Obecný úrad","Malé Leváre","177","908 74","Malé Leváre",,"Adrian Pernecký",,"034","779 51 22","779 51 28","0918 784 812","obecmalelevare@gmail.com","www.malelevare.ocu.sk","1426","http://www.e-obce.sk/obecedit.html?id=1426","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1422","00587567","Malé Ludince","00587567","Dolné Poiplie","181","1255","Obecný úrad","Malé Ludince","82","937 01","Želiezovce",,"Zoltán Bacsa",,"036","779 11 31","779 11 31","0915 873 203","maleludince@gmail.com","www.maleludince.sk","1427","http://www.e-obce.sk/obecedit.html?id=1427","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1423","00331708","Malé Ozorovce","00331708","Zemplín","520","1332","Obecný úrad","Hlavná","108","078 01","Sečovce",,"Mgr. Milan Dolák",,"056","678 93 05",,"0915 865 653","mozorovce@slovanet.sk;starosta@maleozorovce.sk;podatelna@maleozorovce.sk","www.maleozorovce.sk","1428","http://www.e-obce.sk/obecedit.html?id=1428","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1424","00325473","Malé Raškovce","00325473","Zemplínsky","244","1478","Obecný úrad","Malé Raškovce","58","072 17","Zemplínske Kopčany",,"Jolana Žeňuchová",,"056","649 31 90",,"0907 994 745","obecmaleraskovce@centrum.sk;starosta@maleraskovce.sk","www.maleraskovce.sk","1429","http://www.e-obce.sk/obecedit.html?id=1429","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1425","00310743","Malé Ripňany","00310743","Tribečsko-Inovecký","553","1390","Obecný úrad","Malé Ripňany","87","956 07","Veľké Ripňany",,"Mgr. Pavol Gubáň",,"038","538 72 79","538 72 86","0905 608 720","mripnany@gmail.com","www.maleripnany.ocu.sk","1430","http://www.e-obce.sk/obecedit.html?id=1430","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1426","17061750","Malé Straciny","17061750","Novohrad","148","1573","Obecný úrad","Malé Straciny","86","990 01","Veľký Krtíš",,"Tatiana Káššayová",,"047","489 64 31",,"0903 203 819","tatianakassayova@gmail.com","www.malestraciny.sk","1431","http://www.e-obce.sk/obecedit.html?id=1431","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1427","00331716","Malé Trakany","00331716","Medzibodrožie","1202","1332","Obecný úrad",,"325","076 42","Veľké Trakany",,"Ing. Arpád Petrik",,"056","635 54 08","635 54 08","0907 998 480","obec.maletrakany@post.sk","www.maletrakany.eu","1432","http://www.e-obce.sk/obecedit.html?id=1432","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1428","34006737","Malé Uherce","34006737","Stredné Ponitrie","699","1274","Obecný úrad","Uherecká","110/96","958 03","Malé Uherce",,"Ing. Štefan Čepko",,"038","740 19 03,06","740 19 05","0905 352 446","ocu.maleuherce@slovanet.sk;starosta.maleuherce@pobox.sk","www.maleuherce.sk","1433","http://www.e-obce.sk/obecedit.html?id=1433","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1429","00399426","Malé Vozokany","00399426","Požitavie Širočina","291","1209","Obecný úrad","Malé Vozokany","46","951 82","Malé Vozokany",,"Jana Ďurčeková",,"037","634 23 09","634 21 32","0905 439 284","ou-malevozokany@slovanet.sk;malevozokany@gmail.com","www.malevozokany.ocu.sk","1434","http://www.e-obce.sk/obecedit.html?id=1434","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1430","00656160","Malé Zálužie","00656160","Podzoborský","269","1390","Obecný úrad","Malé Zálužie","63","951 24","Nové Sady",,"Viera Predanocyová",,"037","789 40 61","789 40 61","0904 611 063","oumalezaluzie@gmail.com","www.malezaluzie.sk","1435","http://www.e-obce.sk/obecedit.html?id=1435","1449143810","1449145173","0",NULL,"2015-12-03 13:19:33"
"1431","00647870","Malé Zlievce","00647870","Hontiansko-Novohradský","283","1307","Obecný úrad","Malé Zlievce","75","991 22","Bušince",,"Jozef Filkus",,"047","489 21 82",,"0908 941 732","obecmalezlievce@gmail.com;obecmzl@post.sk","www.malezlievce.webnode.sk;www.malezlievce.szm.sk","1436","http://www.e-obce.sk/obecedit.html?id=1436","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1432","00325465","Malčice","00325465","Zemplínsky","1488","1274","Obecný úrad","Hlavná","176","072 06","Malčice",,"František Lopašovský",,"056","649 62 03","688 32 52","0902 905 164,0905 669 943","oumalcice@minet.sk","www.obecmalcice.sk","1437","http://www.e-obce.sk/obecedit.html?id=1437","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1433","00316211","Málinec","00316211","Novohrad","1519","1514","Obecný úrad","Málinec","474","985 26","Málinec",,"Ing. Igor Čepko",,"047","429 11 21","429 11 21","0905 410 540","malinec@stonline.sk;malinec.starosta@stonline.sk","www.malinec.sk","1438","http://www.e-obce.sk/obecedit.html?id=1438","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1434","00318281","Malinová","00318281","Horná Nitra","895","1339","Obecný úrad","Malinová","115","972 13","Nitrianské Pravno",,"Mária Luprichová",,"046","544 31 09,30 00,30 01","544 30 01","0907 736 607,0917 124 498","podatelna@malinova.sk;malinova@prievidzanet.sk;starosta@malinova.sk","www.malinova.sk","1439","http://www.e-obce.sk/obecedit.html?id=1439","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1435","00304921","Malinovo","00304921","Podunajský","1956","1209","Obecný úrad","L. Svobodu","17","900 45","Malinovo",,"Eva Godová",,"02","4595 51 09,2 09","4595 51 09",,"obecnyurad@malinovo.sk;godova@malinovo.sk;sekretariat@malinovo.sk","www.malinovo.sk","1440","http://www.e-obce.sk/obecedit.html?id=1440","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1436","00315621","Malužiná","00315621","Liptov","275","1750","Obecný úrad","Malužiná","53","032 34","Malužiná",,"Martin Španko",,"044","529 22 21","529 22 21","0918 461 680,0918 641 694","obecmaluzina@stonline.sk","www.obecmaluzina.sk","1441","http://www.e-obce.sk/obecedit.html?id=1441","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1437","00611166","Malý Cetín","00611166","Podzoborský","385","1113","Obecný úrad","Malý Cetín","105","951 07","Čechynce",,"Leonidas Charizopulos",,"037","658 12 87","658 12 87","0908 757 670","obecmalycetin@gmail.com","www.malycetin.sk","1442","http://www.e-obce.sk/obecedit.html?id=1442","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1438","00331724","Malý Horeš","00331724","Zemplín","1116","1214","Obecný úrad","Družstevná","233","076 52","Veľký Horeš",,"Csaba Furik",,"056","628 53 70","628 53 71","0907 349 797","malyhores@dornet.sk","www.malyhores.ocu.sk","1444","http://www.e-obce.sk/obecedit.html?id=1444","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1439","00316784","Malý Čepčín","00316784","Turiec","525","1254","Obecný úrad","Malý Čepčín","14","038 45","Malý Čepčín",,"Miroslava Sumková",,"043","494 71 21, 490 14 69","494 71 21","0915 445 239","omc@gaya.sk","www.malycepcin.eu","1443","http://www.e-obce.sk/obecedit.html?id=1443","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1440","00331732","Malý Kamenec","00331732","Košický","441","1358","Obecný úrad",,"147","076 36","Veľký Kamenec",,"Ágnes Máté",,"056","628 36 70","628 36 71","0903 623 725","obec.m.kamenec@stonline.sk","www.malykamenec.ocu.sk","1445","http://www.e-obce.sk/obecedit.html?id=1445","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1441","00611174","Malý Lapáš","00611174","Nitriansky","563","1394","Obecný úrad","Malý Lapáš","87","951 04","Veľký Lapáš",,"Peter Vavro",,"037","787 98 95","787 98 95","0905 361 942","obecnyurad@malylapas.sk;starosta@malylapas.sk","www.malylapas.sk","1447","http://www.e-obce.sk/obecedit.html?id=1447","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1442","17061733","Malý Krtíš","17061733","Novohrad","523","1251","Obecný úrad","Družstevná","2","990 01","Veľký Krtíš",,"Ing. Václav Hájevský",,"047","483 04 32","483 04 32","0903 523 607","malykrtis@stonline.sk","www.obec-maly-krtis.meu.zoznam.sk","1446","http://www.e-obce.sk/obecedit.html?id=1446","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1443","00330043","Malý Lipník","00330043","Spiš","461","1715","Obecný úrad",,"64","065 46","Malý Lipník",,"Ing. Jozef Šesták",,"052","428 60 26",,"0902 310 577","obecmalylipnik@livenet.sk",,"1448","http://www.e-obce.sk/obecedit.html?id=1448","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1444","31984673","Malý Slavkov","31984673","Tatry","957","1251","Obecný úrad","Gerlachovská","52","060 01","Kežmarok",,"Ladislav Oravec",,"052","452 24 00","452 24 00","0911 540 317","obec@obecmalyslavkov.sk;starosta@obecmalyslavkov.sk;obec.malyslavkov@hgzone.sk","www.obecmalyslavkov.sk;www.malyslavkov.ou.sk","1449","http://www.e-obce.sk/obecedit.html?id=1449","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1445","00327433","Malý Slivník","00327433","Šarišský","819","1248","Obecný úrad",,"48","082 67","Terňa",,"Jozef Javorský",,"051","459 52 10","459 52 10","0905 234 392","obecmalyslivnik@juko.sk","www.malyslivnik.ocu.sk","1450","http://www.e-obce.sk/obecedit.html?id=1450","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1446","00327441","Malý Šariš","00327441","Šariš","1467","1248","Obecný úrad",,"104","080 01","Prešov",,"Ing. Miroslav Palenčár",,"051","771 16 01","771 16 01","0905 856 128","malysaris@stonline.sk;obecmalysaris@mail.t-com.sk","www.malysaris.sk","1451","http://www.e-obce.sk/obecedit.html?id=1451","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1447","00312762","Malženice","00312762","ZMO - Jaslovské Bohunice","1379","1113","Obecný úrad","Malženice","294","919 29","Malženice",,"Miroslav Macko",,"033","743 41 13","733 19 61","0905 898 197","obec@malzenice.sk;starosta@malzenice.sk","www.malzenice.sk","1452","http://www.e-obce.sk/obecedit.html?id=1452","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1448","00309061","Maňa","00309061","Thermal-Podhájska","2103","1237","Obecný úrad","M. R. Štefánika","1","941 45","Maňa",,"Ing. Igor Sádovský",,"035","659 51 03,04","659 52 79","0905 522 839","matrika@obecmana.sk;starosta@obecmana.sk","www.obecmana.sk","1454","http://www.e-obce.sk/obecedit.html?id=1454","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1449","00308242","Mankovce","00308242","Požitavský","538","1345","Obecný úrad","Mankovce","101","951 91","Hosťovce",,"Jaroslav Belúch",,"037","634 72 21","634 72 68","0905 395 006","mankovce@centrum.sk;mankovce@gmail.com","http://mankovce.e-obce.sk","1453","http://www.e-obce.sk/obecedit.html?id=1453","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1450","00325481","Markovce","00325481","Zemplínsky","902","1281","Obecný úrad","Markovce","63","072 06","Malčice",,"Bc. Valéria Eľková",,"056","649 62 30,649 62 57","649 62 30",,"ocumarkovce@minet.sk;starosta@markovce.sk","www.markovce.ocu.sk;www.markovce.ocu.sk","1459","http://www.e-obce.sk/obecedit.html?id=1459","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1451","00322377","Marhaň","00322377","Horný Šariš","985","1277","Obecný úrad",,"36","086 45","Marhaň",,"Jozef Kuziak",,"054","739 32 22","778 10 22","0903 739 322","obecmarhan@azet.sk","www.marhan.ocu.sk","1457","http://www.e-obce.sk/obecedit.html?id=1457","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
"1452","00306550","Marcelová","00306550","Nitriansky","3740","1256","Obecný úrad","Nám. Slobody","1199","946 32","Marcelová",,"Ervin Varga",,"035","779 83 01","779 84 22","0917 818 157","obec.marcelova@marcelova.sk;starosta@marcelova.sk","www.marcelova.sk","1455","http://www.e-obce.sk/obecedit.html?id=1455","1449143811","1449145173","0",NULL,"2015-12-03 13:19:33"
